sample_id,longitude,latitude,year_of_sampling
GF4S17810b,-83.43417,35.051025,2013
GF4S04092b,100.167,27.167,2015
FMS26487v2,21.9723,58.45112,2012
GF4S21836b,23.81343,59.20905,2018
GF4S02543b,10.41111919,51.21982736,2011
GF4S14366b,16.645243,49.312548,2017
S00D554,21.7,61.8,2011
FMS11924v2,-149.34,68.38,2012
FMS17694v2,92.36666667,34.11666667,2011
FMS16BI0427v2,148.9085,-35.59065,2013
GF4S19775b,22.67308,57.0369,2019
FMS23579v2,-126.31,52.32,2008
FMS00386v3,8.629167,50.225,2014
GF4S03046b,101.016,24.533,2015
GF3S06726a,128.463275,38.032124,2018
FMS16BI0259v2,148.80014,-35.3556,2013
FMS22947v2,-120.35,50.88,2010
GF4T411otu,-61.47,15.58,2018
GF4S20916b,26.886468,58.390576,2016
FMS22831v2,-82.25,46.75,2011
FMS10981v2,27.31,58.25,2012
FMS23004v2,-95.15,31.11,2012
FMS23153v2,-120.42,50.85,2010
FMS16BI1217v2,152.424374,-28.229765,2014
GF3S05086a,118.5,32.05,2017
GF4S21686b,26.588,58.4176,2015
GF4S17763b,138.81926,35.91549,2014
GF4T522otu,2.72,9.31,2019
GF3S01458a,8.369163014,46.56779098,2017
FMS11726v2,-61.723653,47.483641,2011
GF4T1191otu,-149.6,68.62,2012
GF4S21696b,24.35435,58.58833,2015
GF4T1711otu,-93.88,16.55,2018
GF4T1098otu,23.86,63.4,2020
FMS17746v2,90.61666667,30.2,2011
GF4S20711b,24.734286,58.02887,2015
GF4S12244b,-0.455483017,39.80914084,2014
GF4S21899b,14.3304764,50.3498575,2017
GF4T696otu,-92.47,17.62,2016
GF3S08508b,20.190292,47.919033,2017
GF4S21375b,27.405567,58.179247,2017
FMS10958v2,27.31,58.25,2012
S000848,145.3175,-6.202833333,2011
FMS19487v2,120.8082833,43.05053333,2015
GF3S01710a,26.55,60.48,2014
FMS11036v2,27.0333,58.116,2012
GF4T712otu,47,-24.95,2010
FMS23339v2,-120.35,50.88,2010
GF4S02651b,13.96782744,52.87657757,2011
GF4S21500b,18.265105,49.7236039,2018
FMS26664v2,22.83214,58.48656,2012
FMS16BI1046v2,143.89126,-39.8644,2013
GF3S02141a,110.8833333,26.81666667,2014
GF4T1358otu,-52.3,4.94,2013
GF4S20511b,27.651287,57.944015,2015
GF4T855otu,176.22,-38.95,2019
GF4T754otu,49.1,37.43,2012
GF3S08591b,1.074310834,42.59272083,2013
FMS11719v2,-61.751155,47.439198,2011
FMS16BI0230v2,151.39656,-27.47372,2013
FMS02379v3,29.58333333,67.7666667,2013
GF3S04778a,38.61888889,7.0838889,2015
FMS11011v2,27.0333,58.116,2012
GF3S10285b,-1.19511,38.04628,2017
GF4S12227b,-0.557029344,39.88170268,2014
GF4S02071b,18.853583,68.3265,2008
FMS00314v3,13.863611,45.65028,2014
GF4S21360b,27.272069,58.246467,2017
GF3S05647a,16.787238,49.325045,2014
S009243,16.64881277,49.26161526,2013
GF4S16418b,-85.37,42.38,2015
N3652,-123.2666667,54.3333333,2014
FMS16BI0085v2,150.268179,-33.652818,2014
GF3S02166a,108.7833333,18.7,2014
S00D539,21.7,61.7,2011
GF3S05768a,14.70367145,48.66762904,2015
N1459,10.08032401,57.58100162,2014
GF4S21758b,24.725178,58.283105,2015
GF4S10733b,5.777071,52.014828,2016
GF4T148otu,145.28,-6.35,2011
FMS16BI1201v2,149.01165,-35.8748166,2014
FMS24679v2,-73.3378848,42.4750834,2013
FMS17776v2,-72.95,-40.79,2013
GF4S03137b,101.574,21.612,2015
FMS12369v2,9.261355982,48.39623841,2011
GF4S03801b,100.167,27.167,2015
S005835,5.263889,51.236111,2011
FMS23003v2,-95.15,31.11,2012
GF4S17734b,138.83149,35.91948,2014
GF4S21566b,23.00227,58.8037,2014
FMS21822v2,10.224485,51.268042,2012
GF4S21882b,14.1742458,49.5002411,2017
N3551,110.21,31.29,2011
GF4S19674b,27.03437,58.59163,2017
GF4S01151b,115.567054,33.25602,2014
GF3S08399b,7.416666667,60.55,
N1653,9.693193422,55.60660146,2014
FMS16BI0436v2,148.2791,-42.1738,2013
FMS16BI0114v2,134.50615,-13.52115,2013
FMS16BI0620v2,118.7312828,-34.303255,2013
FMS16BI0546v2,141.99678,-35.12282,2012
GF4T839otu,51.17,24.9,2019
GF3S02180a,108.4333333,33.43333333,2014
FMS20290v2,24.17,61.51,2011
N1686,12.1003326,56.02259609,2014
GF4S10876b,-1.32,51.77,2014
FMS25112v2,15.27,63.23,2014
GF4S20212b,26.526515,58.732875,2015
S008940,17.742322,66.150675,2009
GF3S02098a,128.0833333,42.38333333,2014
FMS9558v2,13.85524718,48.77661288,2011
GF4S03764b,101.016,24.533,2015
GF4S13053b,9.51342304,48.40438131,2015
N1915,145.90637,-34.747744,
GF4T570otu,42.7,43.09,2015
GF3S05142a,1.046389,41.360833,2012
S000215,5.372778,51.125833,2009
GF4T1550otu,100.01,12.2,2017
FMS05316v3,114.829,37.83464,2015
GF4S10718b,5.777071,52.014828,2016
S000578,-69.8984,-4.0086,2011
FMS16BI0103v2,135.20189,-12.93256,2013
S005212,10.32362111,51.18535508,2011
FMS17566v2,100.3833333,34.46666667,2011
GF4S21250b,26.5397,59.51699,2020
GF3S04580a,24.115948,61.59444444,2019
GF4S20949b,24.88203,59.47026,2016
FMS16BI1892v2,150.73385,-33.62103,2015
FMS00356v3,5.698611,51.93528,2014
FMS25343v2,22.63,66.5,2014
GF4S12814b,-76.361517,44.55115,2016
GF4S03848b,101.574,21.612,2015
N0682,117.91,29.126,2011
GF3S09234b,11.70554167,51.6299111,2016
GF4S19976b,26.3716,58.27961,2019
FMS16BI0360v2,140.719,-33.9556,2013
S005751,5.263889,51.236111,2009
GF4S21124b,23.53275449,58.78794632,2016
GF4S21655b,22.51694,58.71806,2015
N0693,117.91,29.126,2011
N1443,10.3637338,57.62822782,2014
GF4T1118otu,24.08,54.89,2020
GF4S21354b,27.313311,58.283956,2017
GF4S02442b,9.500558067,48.45587768,2011
GF4S03003b,100.167,27.167,2015
S008974,17.716848,66.141895,2009
GF4S20071b,27.5136,59.4269,2014
S001698,22.76667,58.83333,2011
N0494,117.911,29.126,2011
GF4S20425b,24.249211,58.767501,2015
GF3S06714a,128.463275,38.032124,2018
GF3S08617b,1.07632579,42.59100766,2013
GF4S20450b,26.692656,58.399936,2015
FMS24298v2,5.63,52.25,2016
FMS25129v2,14.75,63.51,2014
GF3S05242a,-61.745904,47.469631,2011
GF4S17632b,94.42694444,29.6497222,2018
FMS25082v2,14.56,61.42,2014
N0564,117.907,29.122,2011
GF3S01703a,24.48,61.4,2014
FMS11803v2,-61.75225,47.450325,2010
FMS24103v2,124.9,41.85,2013
FMS21748v2,10.311438,51.27173,2012
FMS16BI1779v2,145.08186,-41.65563,2015
FMS16BI0350v2,138.1363,-32.74842,2013
S000525,130.9983333,-12.70141667,2011
S000757,76.01406,32.54074,2012
GF4T558otu,42.85,43,2015
GF3S01478a,8.378437003,46.56999199,2017
GF4T942otu,11.87,50.01,2019
GF3S02074a,115.4333333,39.95,2014
GF4S21665b,25.26525,58.80102,2015
GF4S21097b,24.57019757,59.00724985,2016
S001783,23.31667,58.55,2011
FMS22899v2,-83.37,46.42,2011
GF3S04440a,24.942196,60.153993,2019
FMS25292v2,22.45,66.55,2014
GF4T1144otu,18.96,69.68,2020
GF4S20316b,27.011182,58.920512,2015
GF4S13169b,4.4628,50.8132,2019
GF4T653otu,17.45,67.61,2014
FMS23009v2,-95.15,31.11,2012
S00D624,27.2926,57.9408,2013
GF4T45otu,-73.47,5.72,2019
FMS26427v2,22.26849,58.29754,2012
FMS06203v3,101.25945,21.95395,2013
N1542,8.136246233,56.22776562,2014
GF4S20307b,25.45762,58.206407,2015
FMS16BI1686v2,147.781349,-24.83835,2014
GF4S02452b,9.434996902,48.37799579,2011
FMS26016v2,21.98974,58.26431,2012
GF4S16277b,-93.21,45.43,2017
GF4T1236otu,153.17,-28.26,2012
GF4S21857b,14.5822044,49.6684086,2017
FMS16BI0282v2,145.4478833,-16.10341667,2013
FMS19507v2,111.9635167,41.90036667,2015
FMS00563v3,13.647222,48.38333,2014
GF4S19617b,27.1859,57.92115,2013
GF4T1462otu,78.24,32.94,2015
S000556,51.543479,30.136581,2011
GF4S03008b,101.016,24.533,2015
GF4S20816b,26.377641,58.954588,2015
FMSA8F1046v2,-122.26,44.2,2012
GF4S21611b,23.211,58.566,2015
GF4T835otu,4.53,8.43,2018
S006177,147.34867,-9.4448,2011
FMS00627v3,8.615,50.28861,2014
GF4T1467otu,-6.7,32.02,2015
GF4S21590b,26.5561,58.3701,2014
FMS24309v2,5.63,52.25,2016
GF3S10304b,-0.76553,37.82781,2017
GF4S21074b,26.55689855,58.37569155,2016
FMS08031v3a,138.8177222,35.9173889,2017
FMS15530v2,146.809247,-43.072556,2012
FMS23625v2,-126.31,52.32,2008
GF4S01164b,111.84103,32.55538,2014
GF4S21597b,26.588,58.4176,2013
GF4S14633b,13.713155,48.89794576,2016
GF4S20716b,24.542464,58.061631,2015
GF4S15902b,-149.53333,68.61667,2012
FMS17619v2,98.25,34.86666667,2011
FMS16BI0394v2,115.1575167,-30.1363,2013
FMSA8F1058v2,-122.26,44.2,2012
GF4S21358b,27.315578,58.283789,2017
GF4S03179b,101.574,21.612,2015
FMS25016v2,14.07,60.94,2014
GF4S20157b,24.1428,56.9705,2014
FMS26382v2,22.19635,58.10709,2012
S009223,16.76218389,49.29718392,2013
FMS16BI0600v2,118.8512286,-34.08486778,2013
GF3S05252a,-61.743014,47.460226,2011
GF4S01997b,18.848083,68.330444,2008
N0647,117.909,29.125,2011
GF4S10813b,5.89,45.11,2014
GF4S04084b,100.167,27.167,2015
GF3S05793a,14.70430334,48.66356651,2015
FMS11723v2,-61.732273,47.469543,2011
GF4S14332b,16.62821054,49.3174786,2016
GF4T1214otu,146.78,-43.17,2014
GF4S16155b,13.110873,56.700918,2014
S006257,-96.602712,39.233533,2014
GF4S02461b,9.355590784,48.4122625,2011
GF3S02307a,121.7933,51.0131,2017
GF3S10296b,-0.76553,37.82781,2017
GF4S16166b,13.110873,56.700918,2014
FMS16BI1438v2,138.7746583,-34.62681666,2016
GF4T1649otu,13.02,47.56,2018
FMS25066v2,14.05,61.03,2014
GF3S05656a,16.679601,49.241677,2014
GF4T561otu,42.54,42.98,2015
GF4T102otu,-6.96,31.7,2015
S005230,13.6430016,52.92070744,2011
S008818,17.766267,66.139609,2009
GF4S19540b,122.0841667,51.7947222,2021
GF4T1378otu,144.51,-15.65,2014
GF4S02899b,101.016,24.533,2015
S005856,5.263889,51.236111,2011
GF4S02682b,13.96717374,52.88971901,2011
GF4S16767b,21.31631,69.51689,2013
FMS25262v2,15.29,63.18,2014
S009282,16.711066,49.323672,2013
S00D560,21.7,61.8,2011
GF4S03384b,101.016,24.533,2015
S001628,14.53361,60.12889,2008
GF4S19962b,27.31827,58.27306,2011
GF4S03609b,100.167,27.167,2015
S000746,-3.4686,57.0072,2011
FMS16BI0323v2,130.756,-25.2713,2012
FMS08052v3a,138.7976944,35.9149167,2016
GF4S03484b,100.167,27.167,2015
GF4S17635b,94.42694444,29.6497222,2018
GF4S03388b,100.167,27.167,2015
GF4S15387b,112.1666667,23.1666667,2017
GF3S02196a,110.4833333,31.31666667,2014
GF3S03521a,118.87,32.04,2015
GF3S04536a,25.806481,61.099492,2019
GF4S03806b,100.167,27.167,2015
FMS00254v3,14.648611,46.20278,2013
FMS22916v2,-83.37,46.42,2011
FMS16BI0142v2,150.5937279,-35.17710152,2012
GF4S10934b,83.07,55.01,2017
GF4S19334b,23.1,67.4752065,2016
GF4T325otu,30.09,0.8,2018
FMS17271v2,-101.248559,23.737999,2008
FMS16BI1325v2,138.692509,-34.721531,2016
GF3S05664a,16.729776,49.281834,2014
FMS22997v2,-95.15,31.11,2012
S000654,131.0708333,-12.6725,2011
GF4S21670b,27.4399,58.217,2015
GF4S17401b,11.06,47.44,2016
GF4S02844b,101.016,24.533,2015
S005850,5.263889,51.236111,2011
GF4S20416b,24.126798,59.365517,2015
GF4T615otu,26.56,57.67,2013
S000515,53.22025,57.07394,2011
FMS17556v2,100.2166667,35.98333333,2011
GF4S21270b,26.9936,57.9089,2020
GF4S20508b,25.09558,58.903782,2015
S001746,23.551006,58.555214,2011
N0654,117.909,29.125,2011
FMS19516v2,93.05388889,43.58722222,2015
GF4S03119b,101.016,24.533,2015
GF4S21409b,27.4764,59.0764,2013
GF4S20424b,24.393936,58.926652,2015
GF4S21264b,24.351,59.3304,2020
FMSA8F1063v2,-79.85,9.15,2012
FMS22718v2,-89.41,49.07,2011
GF3S10217b,11.21,43.08,2017
GF4T562otu,42.53,42.97,2015
GF3S00727a,-2.97201,37.05352,2013
GF4T1474otu,74.48,42.56,2015
GF3S03568a,-83.2439,35.081,2017
GF3S09237b,11.70554167,51.6299111,2016
FMS00340v3,23.041389,40.88111,2014
FMS23371v2,-120.35,50.88,2010
GF4S20231b,26.20146,57.682832,2015
GF3S02399a,122.0856,50.9451,2017
FMS08084v3a,138.7976944,35.9149167,2017
GF4S02901b,101.016,24.533,2015
S001547,124.91667,48.38333,2012
FMS23070v2,-95.15,31.11,2012
GF4S19721b,26.980371,58.600819,2017
S000652,131.8185833,-13.84191667,2011
GF3S10260b,26.05,47.29,2017
GF4S20811b,26.073595,58.936099,2015
FMS22955v2,-120.35,50.88,2010
GF3S01453a,8.36866999,46.56750097,2017
GF3S05154a,1.046389,41.360833,2013
FMS00495v3,6.074444,52.06694,2014
GF4S21738b,26.4348,59.20778,2015
FMS23435v2,-121.92,52.32,2009
FMS17308v2,-1.717695,38.791855,2006
GF3S08452b,7.416666667,60.55,
GF4S01621b,4.90378,50.865601,2018
GF4S02793b,100.167,27.167,2015
GF3S02370a,121.4968,50.9423,2017
GF3S06713a,128.463275,38.032124,2018
GF4S21959b,26.780575,58.490829,2014
FMS22753v2,-89.41,49.07,2011
FMS11714v2,-61.727804,47.474307,2011
GF4S20796b,25.333705,58.384412,2015
GF4S04001b,100.167,27.167,2015
GF3S01333a,22.44107,58.23408,2012
GF4S21217b,25.54732,58.35098,2019
FMS22768v2,-89.39,49.07,2011
GF4S19277b,14.4,59.17199001,2016
FMS21766v2,10.238938,51.26789,2012
FMS16BI0175v2,149.595675,-30.201225,2013
GF3S01399a,26.72,58.4625,2014
S000824,25.54067,58.13673,2013
S000814,-120.5805054,37.84895325,2012
S009208,16.77064347,49.30563655,2013
GF4S02006b,18.848083,68.330444,2008
GF4S21498b,17.5035467,49.5329156,2018
FMS11856v2,-105.38,39.99,2012
FMS11846v2,-65.8,18.3,2012
FMS16BI0321v2,130.92864,-25.2875,
GF4S10824b,5.89,45.1,2014
GF3S06774a,128.463275,38.032124,2018
GF4S17486b,101.9760056,29.55386389,2014
FMS16BI1084v2,138.9086,-34.6831,2013
GF4S03132b,101.574,21.612,2015
GF3S01489a,8.378437003,46.56999199,2017
FMS16BI0560v2,142.08808,-37.84116,2012
GF4S20634b,26.459219,57.701434,2015
N1684,12.2927887,55.98460376,2014
GF4T1564otu,37.36,-3.36,2016
GF4S20668b,24.69484,58.67886,2015
FMS24931v2,14.05,60.94,2014
GF4T1293otu,11.95,78.92,2014
GF4S19247b,15.3,60.01075424,2016
GF3S08602b,1.076363995,42.59095427,2013
GF4T1359otu,-83.71,9.56,2013
FMS06327v3,-84,30.75,2014
FMS23453v2,-121.92,52.32,2009
FMS25280v2,22.45,66.55,2014
GF4S17783b,-83.459382,35.038205,2013
GF4S19235b,14.96,60.3024673,2016
GF3S03188a,26.5866,58.41797,2014
FMS19761v2,-64.9345,-23.9188,
GF4S21146b,26.49781,58.74809,2016
FMS15528v2,147.902731,-42.935294,2012
FMS15707v2,-21.55,74.4666667,2011
GF4S03671b,100.167,27.167,2015
GF4S02613b,14.00052366,53.10745266,2011
FMSA8F1069v2,-83.5,35,2012
GF3S09315b,12.7354503,50.2551353,2015
GF4T1489otu,20.42,-34.5,2016
GF4S17472b,101.9960028,29.57818333,2014
GF4T1399otu,12.27,55.99,2014
GF4T1727otu,58.9,22.93,2019
N1800,12.45526796,54.9606333,2014
GF4T512otu,23.49,70.11,2019
GF4S21428b,26.4683,57.6652,2013
GF3S05223a,-61.732273,47.469543,2011
GF4S16755b,21.31858,69.51835,2013
GF4S20289b,25.445137,58.94185,2015
GF3S02405a,122.4343,50.9896,2017
GF4S02843b,101.574,21.612,2015
FMS05364v3,117.07359,35.06678,2015
FMS16BI1692v2,147.61451,-42.27904,2014
GF4S03792b,101.574,21.612,2015
GF4S20671b,24.610563,58.674271,2015
FMS25254v2,15.29,63.18,2014
FMS16BI1748v2,141.68107,-13.60245,2015
GF3S05655a,16.640615,49.284879,2014
GF4S17795b,-83.433849,35.047616,2013
FMS25337v2,22.63,66.5,2014
S000722,153.1724,-28.27333,2012
GF4S03292b,100.167,27.167,2015
GF3S08607b,1.076793109,42.59126766,2013
FMS24752v2,-71.3317636,42.4093993,2013
GF4T286otu,-120.93,39.01,2016
GF3S01442a,8.376795994,46.56949201,2017
FMS24927v2,14.13,60.96,2014
GF4T1123otu,24.04,54.85,2020
FMS26586v2,21.94149,58.26765,2012
FMS00460v3,19.281667,42.57083,2014
GF4S14383b,16.6192279,49.29036934,2017
GF4S03413b,101.016,24.533,2015
GF4S03987b,101.016,24.533,2015
GF4S11426b,-112.4171,59.8463,2015
N1748,10.24765754,55.12292641,2014
GF3S03554a,-83.4806,35.6894,2017
FMS23425v2,-120.35,50.88,2010
GF4S14386b,16.660247,49.293659,2016
FMS16BI0110v2,135.81029,-12.50916,2013
GF4S17735b,138.82738,35.92715,2014
GF3S05156a,1.043611,41.357778,2013
FMS26460v2,22.44009,58.2402,2012
GF4S21762b,24.56432,59.18165,2015
FMS19751v2,-64.8617,-23.6966,
GF3S03464a,106.19,38.27,2015
S00D499,27.32315,58.28339,2011
GF4S20848b,24.798501,59.408503,2016
GF4T222otu,-5.23,35.16,2014
GF3S00679a,-2.98578,37.00703,2014
FMS11706v2,-61.725206,47.476603,2011
GF4S21629b,22.16529,58.9341,2015
GF4S21157b,25.23269238,58.41593156,2016
GF4S17431b,102.0965167,29.60806944,2014
FMS00487v3,5.74,52.05861,2014
GF4S21648b,22.5176,58.91338,2015
GF4S20829b,14.534259,50.018689,2015
FMS22772v2,-89.39,49.07,2011
S008998,17.84593,65.955791,2009
FMS19510v2,108.6672333,39.77843333,2015
GF4S03835b,100.167,27.167,2015
GF4S02668b,13.63784313,53.09109594,2011
FMS15699v2,-21.55,74.4666667,2011
GF4S21294b,27.67419,59.41437,2020
S006601,-149.53333,68.61667,2012
GF4S03722b,101.016,24.533,2015
FMS20346v2,24.17,61.51,2011
FMS23257v2,-122.61,54.35,2008
GF3S02840a,13.110873,56.700918,2014
GF3S05124a,1.033056,41.3475,2009
GF4T461otu,-41.45,-22.09,2018
GF4S17698b,138.80163,35.91679,2014
FMS16BI1279v2,138.7746583,-34.62681666,2016
GF4S14486b,16.71916517,49.27026736,2017
FMS17229v2,146.309722,-31.556111,2010
GF4S13128b,4.4598,50.8135,2019
FMS21840v2,10.238748,51.267749,2012
GF4S21503b,17.7399258,49.9749669,2018
GF4S20978b,25.90441,58.32371,2016
FMS25053v2,14.21,60.95,2014
FMS22881v2,-82.85,47.57,2011
GF4S02670b,13.69826325,53.08833008,2011
GF3S03475a,81.84,43.23,2015
GF4S03640b,101.574,21.612,2015
GF4S20375b,24.776423,58.460245,2015
GF3S04777a,38.61888889,7.0838889,2015
GF4S10880b,-1.32,51.77,2014
N1611,10.52333815,56.20709099,2014
GF4T936otu,21.59,65.25,2019
GF4S20345b,27.555143,58.09056,2015
FMS10989v2,27.31,58.25,2012
GF4S20106b,26.5495,58.3875,2014
GF4S10870b,-1.32,51.78,2014
FMS25145v2,15.29,62.23,2014
GF4S20923b,26.62687,58.36562,2016
GF4S02995b,100.167,27.167,2015
FMS06207v3,101.23958,21.91946,2013
GF3S05750a,14.70430334,48.66356651,2015
GF4S12609b,126.7282834,33.4780278,2015
GF4S20443b,25.105479,59.047825,2015
GF4S21317b,27.28612,58.28386,2020
GF4S19733b,26.643923,58.270643,2016
FMS25208v2,15.26,63.18,2014
FMS00342v3,21.8925,40.91306,2014
GF3S01499a,8.374609994,46.56891902,2017
GF3S03556a,-83.2439,35.0801,2017
GF4S03026b,100.167,27.167,2015
GF4T1739otu,83.01,51.11,2018
FMS06180v3,101.21334,21.91656,2013
FMS25328v2,22.41,66.54,2014
GF4S19757b,24.3203,56.3629,2019
FMS12375v2,9.487975291,48.38583174,2011
GF4S20237b,27.971387,59.410758,2015
N0809,117.908,29.124,2011
FMS00505v3,13.635,48.3425,2014
GF4S20699b,26.435207,58.580156,2015
GF4S21596b,26.588,58.4176,2013
GF3S00762a,-3.32168,36.97692,2014
FMS15704v2,-21.55,74.4666667,2011
GF4S20100b,26.5901,58.3078,2020
GF4T1696otu,1.45,10.21,2018
GF4S21054b,26.31949607,57.59131423,2016
GF4S04077b,101.574,21.612,2015
S00D518,27.31041,58.27645,2011
GF3S05251a,-61.751427,47.458518,2011
FMS25308v2,22.45,66.54,2014
GF4S20042b,26.72325,58.31681,2013
S000707,-71.7265,-44.83255,2011
FMS24782v2,24.70361111,68.4877778,2011
GF4S20952b,22.0354,58.24519,2016
FMS19517v2,93.17386111,43.59908333,2015
GF3S06735a,128.463275,38.032124,2018
FMS20340v2,24.17,61.51,2011
S001635,14.40828,60.70936,2008
GF4S21873b,14.1744475,49.7732044,2017
FMS23102v2,-120.28,50.93,2010
S000588,147.37845,-9.41755,2011
GF4S20223b,26.30028,57.757777,2015
FMSA8F1035v2,-65.8,18.3,2012
FMS08188v3a,117.0793891,36.7114557,2015
GF4S02606b,10.39369831,51.13668956,2011
FMS16BI0599v2,118.8528247,-34.08631806,2013
FMS22798v2,-122.61,54.35,2008
GF4S20858b,25.682978,59.247256,2016
GF4S02494b,9.22307025,48.38040166,2011
N0489,117.909,29.127,2011
N3625,-123.2666667,54.3333333,2014
FMS21824v2,10.224485,51.268042,2012
FMS25036v2,14.19,60.73,2014
GF4S20684b,22.121835,57.953273,2015
GF4S03613b,100.167,27.167,2015
GF4S19851b,26.526681,58.09002,2017
GF4S15908b,-149.53333,68.61667,2012
GF3S05705a,16.758058,49.331957,2014
GF3S05194a,52.0622,36.5621,2018
FMS25153v2,15.29,62.23,2014
GF4T67otu,-51.45,-1.72,2015
GF4S20483b,25.58592,58.36433,2015
N1566,8.169670368,55.68438776,2014
GF4S03077b,101.574,21.612,2015
FMS11486v2,9.932285399,46.49587773,2014
GF4S19941b,27.30645,58.26353,2011
N1885,146.212,-34.7118,
FMS25399v2,22.53,66.58,2014
GF4S19299b,17.4,64.0731283,2016
FMS25298v2,22.41,66.58,2014
S009096,17.749183,66.14522,2009
GF4S11524b,-116.839,61.7379,2015
FMS22991v2,-95.15,31.11,2012
GF3S00755a,-3.33313,36.95207,2014
GF4S03878b,100.167,27.167,2015
FMS26496v2,21.94131,58.26817,2012
GF4S21361b,26.493689,57.971286,2017
S001601,14.63903,60.58231,2008
GF4S21013b,23.19300486,58.99140361,2016
S006603,-149.53333,68.61667,2012
S001637,14.84361,59.68361,2008
FMS22811v2,-121.04,39.55,2011
GF4S14582b,13.42593829,49.00644591,2015
GF4S10660b,116.9127854,30.91966111,2015
FMS16BI0108v2,135.81029,-12.50916,2013
GF4S03517b,100.167,27.167,2015
FMS16BI1220v2,152.424726,-28.288659,2014
FMS16BI1431v2,138.79065,-34.624175,2016
FMS16BI1039v2,143.97764,-39.66524,2013
FMS17630v2,101.0166667,36.85,2011
FMSA8F1096v2,-83.5,35,2012
FMSA8F1080v2,-83.5,35,2012
GF4T1680otu,177.87,64.7,2018
GF4T1435otu,23.53,41.74,2015
GF4S03852b,100.167,27.167,2015
FMS22992v2,-95.15,31.11,2012
N0827,117.91,29.127,2011
GF3S02403a,122.4323,50.9894,2017
GF4T1610otu,35.76,-4.35,2018
GF4S19992b,22.07618,58.30937,2019
N1814,12.29951999,55.02428234,2014
GF4T625otu,27.41,57.93,2013
GF3S05733a,14.70723444,48.66342256,2015
FMS25037v2,14.54,61.26,2014
GF4S17385b,11.06,47.44,2016
GF4T913otu,8.22,40.61,2019
FMS24972v2,13.85,60.68,2014
GF4S20437b,24.858305,59.452454,2015
N1495,8.874824156,57.04487099,2014
GF3S01698a,26.55,60.48,2014
GF4S02469b,9.319752289,48.49159515,2011
FMS24192v2,5.63,52.25,2012
GF4S03085b,100.167,27.167,2015
GF4S02647b,13.82328696,52.98092391,2011
FMS16BI1378v2,138.678375,-34.688195,2016
S005871,5.263889,51.236111,2011
GF4T1606otu,55.66,37.35,2017
GF4S20902b,26.357852,58.529222,2016
GF4S20682b,22.214309,58.11566,2015
GF4S02557b,10.39188302,51.27890289,2011
GF4S14480b,16.6920829,49.26835436,2017
GF4S11495b,-116.4771,62.5097,2015
FMS16BI0481v2,143.90544,-40.10868,2013
GF4S02565b,10.38544887,51.13109242,2011
GF3S10259b,26.05,47.28,2017
FMS16BI1177v2,149.0083,-35.8811,2014
FMS16BI1605v2,116.18417,-32.58888,2016
S000827,-81.3375,26.940139,2013
GF4S21673b,26.20608,58.18964,2015
GF4S19554b,122.0544444,51.8413889,2021
GF3S02170a,128.8959833,47.18333333,2014
GF4S03378b,101.574,21.612,2015
FMS24082v2,124.9,41.85,2013
GF4S20115b,26.7223,58.57736,2014
S009046,17.764602,66.141219,2009
S009336,16.680125,49.259303,2013
FMS25221v2,15.28,63.19,2014
GF4S01575b,4.9608,50.861,2018
GF4S20571b,27.201063,57.846451,2015
S005878,5.263889,51.236111,2011
N1688,12.1003326,56.02259609,2014
GF4S20253b,23.23048,58.568954,2015
S000764,24.71194,58.04579,2011
GF4T28otu,-75.47,6.7,2012
GF3S04426a,24.451141,60.291071,2019
GF4T707otu,-99.36,19.28,2015
GF4S20837b,25.968826,58.658327,2015
GF4T874otu,177.72,-18.22,2019
GF4S20165b,27.207,57.948,2014
GF4S14392b,16.68807241,49.29490555,2016
GF3S06759a,128.463275,38.032124,2018
GF4S17674b,138.83178,35.91949,2014
GF4S21822b,23.61643,59.219,2018
S000784,22.8236,58.47449,2013
GF4S03561b,101.574,21.612,2015
N1904,145.261715,-31.844558,
FMS23225v2,-120.42,50.85,2010
FMS08129v3a,138.8315,35.9194722,2017
S008889,17.714925,66.137601,2009
S000998,18.816002,68.354395,
S000628,80.42462,6.42236,2011
FMS20367v2,24.17,61.51,2011
FMS25345v2,22.48,66.58,2014
FMSA8F1030v2,-65.8,18.3,2012
GF4S20658b,27.153335,59.207453,2015
GF4S12279b,-0.840676004,39.47056377,2014
FMS16BI0420v2,148.8211333,-35.39646666,2013
FMS16BI0146v2,118.7604917,-34.1171975,2013
FMS25038v2,14.54,61.26,2014
N0675,117.906,29.123,2011
GF3S01510a,8.375166971,46.56930903,2017
GF4S21419b,26.5691,57.6726,2013
GF4T610otu,26.5,57.65,2013
S008996,17.871057,65.945096,2009
GF4S21681b,27.38942,59.23487,2015
GF4S03354b,101.574,21.612,2015
GF4S19815b,26.76525,57.96056,2017
GF4S21301b,26.6845,58.35475,2020
FMS11701v2,-61.748295,47.445142,2011
FMS08227v3a,87.3508181,43.9427769,2015
GF4T63otu,-70.02,-4.35,2015
GF4S11411b,-116.6497,62.4875,2015
GF4S20311b,25.68144,58.272419,2015
GF4S11509b,-114.1035,60.2948,2015
S008845,17.84363,65.946791,2009
N1976,-100.420636,22.644511,
GF4S03284b,100.167,27.167,2015
FMS26598v2,22.32023,58.28365,2012
GF4S16750b,21.31906,69.51869,2013
GF4S21039b,25.38874925,58.04790717,2016
