sample_id,longitude,latitude,year_of_sampling
S7649,27.2624,58.2986,2009
S6770,-155.3046194,19.8330333,2017
S3236,-156.03845,20.7991861,2010
S4570,-155.3261611,19.8219194,2017
S3620,-155.3170028,19.8208167,2017
S6826,27.2624,58.2986,2009
S4489,19.47555556,67.85583333,2013
S3991,-155.3010472,19.8330056,2017
S4078,9.460072222,48.4587139,2011
S6100,-155.3070028,19.8329472,2017
S6098,-73.37,45.72,2011
S2695,116.9171606,28.2383994,2014
S6075,-155.3251139,19.82215833,2017
S3971,112.53,23.17,2015
S7513,-16.50305556,28.35861111,2017
S7346,27.2624,58.2986,2009
S915,-5.852880556,6.131311111,2012
S1811,-73.37,45.72,2011
S7594,168.0808333,-45.60083333,2012
S2339,9.460072222,48.4587139,2011
S5653,-69.99555556,-4.038333333,2017
S4079,-155.3159722,19.8209611,2017
S4297,55.66444444,37.35388889,2017
S1388,112.53,23.17,2015
S2358,4.98986,50.87208,2018
S6797,-155.3251139,19.82215833,2017
S1163,-113.35,48.4666667,NA_
S2146,24.92861111,54.81944444,2011
S1383,29.19711667,-26.00883333,2017
S1399,112.53,23.17,2015
S5654,91.60583333,25.35694444,2018
S2048,107.41,35.12,2013
S1651,115.72,29.29,2018
S4883,-155.3099972,19.8326083,2017
S2345,9.460072222,48.4587139,2011
S2649,106.6372222,23.9925,2018
S1704,20.268492,60.140667,2015
S6002,27.2624,58.2986,2009
S6006,27.2624,58.2986,2009
S4309,9.460072222,48.4587139,2011
S3218,9.460072222,48.4587139,2011
S2925,116.9003592,28.2618372,2014
S2553,103.4687,35.4489,2010
S4490,-117.325814,53.42042705,2016
S1242,29.1856,-25.99836667,2017
S5437,-73.37,45.72,2011
S1317,120.8445,44.5567,2010
S3301,34.362,-18.9713333,2014
S1484,112.0577,39.0587,2010
S2758,19.594139,60.235544,2015
S1665,29.19083333,-26.0018,2017
S4405,-116.921555,53.33712817,2016
S2340,9.460072222,48.4587139,2011
S3106,-155.3251139,19.82215833,2017
S5882,52.82416667,36.21194444,2012
S895,-5.847105556,6.155075,2012
S6756,-155.3010472,19.8330056,2017
S6285,-117.33073,53.8039,2016
S1676,-87.1924,21.2102,2013
S5464,-155.3102889,19.8328028,2017
S2673,19.671547,60.213053,2015
S5110,-113.35,48.4666667,NA_
S5277,111.0244444,29.6425,2012
S4392,-155.3261611,19.8219194,2017
S7767,-3.5131,40.2731,2018
S3019,116.9356942,28.2086564,2014
S1479,9.460072222,48.4587139,2011
S3854,4.9608,50.861,2018
S3323,-155.3010472,19.8330056,2017
S1827,-72.1875,42.4836111,2016
S1957,114.005,-0.058611111,2013
S3861,107.8088,37.5287,2010
S1866,106.6372222,23.9925,2018
S2680,32.40416667,34.77611111,2020
S3513,-155.3010472,19.8330056,2017
S1360,116.9821,35.06384,2015
S3065,-87.2085,21.2102,2013
S5986,20.268303,60.140758,2015
S4259,109.4553,36.0356,2010
S3263,-107.6833333,50.3,2011
S1415,110.3758333,22.66472222,2018
S991,-6.485544444,6.132433333,2012
S6613,-155.3099972,19.8326083,2017
S6194,-155.3263889,19.82154722,2017
S3587,112.5408164,23.1704575,2014
S4169,-155.3261611,19.8219194,2017
S3399,-155.3263889,19.82154722,2017
S6600,-155.3263889,19.82154722,2017
S4823,107.41,35.12,2013
S1249,104.7513889,17.39361111,2019
S1473,117.67639,36.98427,2015
S4195,18.30138889,57.62555556,2015
S3068,10.417922,51.271275,2011
S891,-63.95194444,-32.60472222,2013
S2131,3.01889,39.83495,2018
S2113,105.4775,24.80888889,2018
S1300,113.39421,34.88881,2015
S5284,141.1705556,39.88416667,2010
S1973,37.41222222,-6.926944444,2018
S6698,-72.1875,42.4836111,2016
S1837,115.6072222,-31.35583333,2018
S2036,106.2413889,24.28666667,2018
S2550,104.6977,35.4102,2010
S5552,-155.3102889,19.8328028,2017
S6533,-117.325814,53.42042705,2016
S2786,-155.3070028,19.8329472,2017
S5334,116.283,42.033,2010
S4714,-155.3251139,19.82215833,2017
S3300,4.98759,50.87284,2018
S7679,-118.486189,54.15963738,2016
S3289,-79.8434,9.110057,2012
S2483,111.8683933,26.7614961,2014
S6940,-155.3046194,19.8330333,2017
S4052,-73.37,45.72,2011
S2986,-115.5391667,35.97055556,2015
S3737,-73.37,45.72,2011
S3781,-155.3251139,19.82215833,2017
S5572,-155.3099972,19.8326083,2017
S4695,116.2833333,42.0333333,2010
S2998,116.283,42.033,2010
S1301,126.8333333,48.33333333,2017
S4170,-155.3170028,19.8208167,2017
S3562,114.85628,37.80311,2015
S1983,112.53,23.17,2015
S5373,113.354,34.84568,2015
S4164,-155.3263889,19.82154722,2017
S7055,21.57083333,69.89055556,2012
S4757,-155.3010472,19.8330056,2017
S5612,-87.3523,20.4441,2013
S7168,-107.6833333,50.3,2012
S3936,-155.3263889,19.82154722,2017
S5595,-155.3170028,19.8208167,2017
S5728,-119.099106,56.24936834,2016
S3510,-155.3010472,19.8330056,2017
S3938,9.460072222,48.4587139,2011
S6091,-117.968734,54.58128419,2016
S3265,-155.3010472,19.8330056,2017
S3275,-73.37,45.72,2011
S1884,115.62792,33.22595,2015
S1915,-111.5561111,53.08416667,2018
S5704,-72.11305556,-0.562777778,2012
S5097,34.183483,-19.01925,2014
S3495,-155.3261611,19.8219194,2017
S5533,-155.3070028,19.8329472,2017
S7467,27.2624,58.2986,2009
S1858,3.01889,39.83495,2018
S2484,-155.3070028,19.8329472,2017
S2679,18.32722222,68.42222222,2010
S2063,111.8746928,26.7610792,2014
S1970,34.183483,-19.01925,2014
S2843,117.5436,41.9577,2010
S2351,9.460072222,48.4587139,2011
S3586,111.8742908,26.7603897,2014
S1914,72.20611111,35.55861111,2015
S6109,-155.3263889,19.82154722,2017
S4850,-119.097777,56.26112706,2016
S2697,118.2761417,32.2758433,2015
S6780,-155.3099972,19.8326083,2017
S6376,-118.60254,53.87838,2016
S5642,111.0394444,29.6544444,2012
S6848,-117.725821,53.9446358,2016
S3711,-156.03845,20.7991861,2010
S7217,-107.6833333,50.3,2011
S3729,-73.37,45.72,2011
S1979,-155.3159722,19.8209611,2017
S2723,52.90083333,36.30388889,2012
S5072,-155.3010472,19.8330056,2017
S3448,9.460072222,48.4587139,2011
S3599,116.2833333,42.0333333,2011
S1369,-87.3486,20.4438,2013
S5475,9.460072222,48.4587139,2011
S6941,-155.3176528,19.8207917,2017
S1486,-87.2039,21.2103,2013
S1845,19.928058,60.346497,2015
S2115,76.80111,11.40222,2020
S6788,-155.3010472,19.8330056,2017
S6758,-155.3046194,19.8333267,2017
S2265,109.0697222,19.4825,2018
S4396,-155.3046194,19.8333267,2017
S1059,9.460072222,48.4587139,2011
S3777,-155.3263889,19.82154722,2017
S2977,113.39588,34.81651,2015
S6000,27.2624,58.2986,2009
S3500,-155.3159722,19.8209611,2017
S3060,4.93626,50.85106,2018
S2273,-64.185897,-31.559813,2015
S4092,-119.097777,56.26112706,2016
S1371,-66.34416667,-17.58138889,2018
S3677,105.4775,24.80888889,2018
S7254,-2.833333,37.4,2011
S4293,9.460072222,48.4587139,2011
S973,21.59138889,-21.91888889,2019
S6792,-155.3102889,19.8328028,2017
S5444,19.539261,60.218447,2015
S7237,-155.3170028,19.8208167,2017
S6642,37.35861111,-3.361944444,2016
S1570,-52.21,4.554166667,2007
S2515,101.2,37.616667,2011
S5519,177.8722222,64.69666667,2018
S4755,-155.3070028,19.8329472,2017
S6010,27.2624,58.2986,2009
S4738,9.460072222,48.4587139,2011
S2865,-155.3251139,19.82215833,2017
S2293,9.460072222,48.4587139,2011
S2558,104.8676,36.9917,2010
S1712,19.594128,60.235489,2015
S2622,115.71,29.28,2018
S3261,-107.6833333,50.3,2011
S4131,-155.3046194,19.8330333,2017
S1236,29.18601667,-25.99628333,2017
S7300,-39.89111111,-18.09972222,2018
S3531,-155.3170028,19.8208167,2017
S5536,-155.3070028,19.8329472,2017
S5868,10.417922,51.271275,2011
S6779,-155.3170028,19.8208167,2017
S2461,4.986316,50.87137,2018
S1216,-16.22472222,28.54027778,2017
S5761,4.97775,50.85949,2018
S3204,108.066667,34.283333,2016
S3071,4.99096,50.88655,2018
S1062,-87.3502,20.4448,2013
